time,value,variable,station,lon,lat,region,site-id
2009-09-21 11:00:00,0.23,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 12:00:00,0.26,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 13:00:00,0.25,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 14:00:00,0.25,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 15:00:00,0.24,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 16:00:00,0.2,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 17:00:00,0.17,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 18:00:00,0.18,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 19:00:00,0.18,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 20:00:00,0.21,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 21:00:00,0.22,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 22:00:00,0.36,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-21 23:00:00,0.37,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 00:00:00,0.43,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 01:00:00,0.41,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 02:00:00,0.36,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 03:00:00,0.39,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 04:00:00,0.43,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 05:00:00,0.46,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 06:00:00,0.39,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 07:00:00,0.41,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 08:00:00,0.4,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 09:00:00,0.27,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 10:00:00,0.23,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 11:00:00,0.2,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 12:00:00,0.24,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 13:00:00,0.22,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 14:00:00,0.19,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 15:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 16:00:00,0.13,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 17:00:00,0.18,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 18:00:00,0.2,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 19:00:00,0.2,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 20:00:00,0.22,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 21:00:00,0.24,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 22:00:00,0.22,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-22 23:00:00,0.23,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 00:00:00,0.24,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 01:00:00,0.19,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 02:00:00,0.19,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 03:00:00,0.26,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 04:00:00,0.28,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 05:00:00,0.36,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 06:00:00,11.96,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 07:00:00,22.59,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 08:00:00,22.3,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 09:00:00,16.84,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 10:00:00,16.31,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 11:00:00,11.14,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 12:00:00,8.16,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 13:00:00,7.22,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 14:00:00,4.56,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 15:00:00,2.64,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 16:00:00,1.85,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 17:00:00,1.17,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 18:00:00,0.78,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 19:00:00,0.33,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 20:00:00,0.19,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 21:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 22:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-23 23:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 00:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 01:00:00,0.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 02:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 03:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 04:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 05:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 06:00:00,0.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 07:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 08:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 09:00:00,0.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 10:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 11:00:00,0.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 12:00:00,0.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 13:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 14:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 15:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 16:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 17:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 18:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 19:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 20:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 21:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 22:00:00,0.12,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-24 23:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 00:00:00,0.11,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 01:00:00,0.11,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 02:00:00,0.11,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 03:00:00,0.15,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 04:00:00,0.12,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 05:00:00,0.12,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 06:00:00,0.11,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 07:00:00,0.14,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 08:00:00,0.11,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 09:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 10:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 11:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 12:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 13:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 14:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 15:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 16:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 17:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 18:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 19:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 20:00:00,0.15,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 21:00:00,0.33,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 22:00:00,0.2,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-25 23:00:00,0.24,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 00:00:00,0.3,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 01:00:00,0.45,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 02:00:00,0.45,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 03:00:00,0.89,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 04:00:00,0.52,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 05:00:00,0.24,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 06:00:00,0.33,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 07:00:00,1.26,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 08:00:00,2.59,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 09:00:00,3.39,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 10:00:00,2.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 11:00:00,0.77,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 12:00:00,0.42,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 13:00:00,0.27,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 14:00:00,0.17,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 15:00:00,0.17,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 16:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 17:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 18:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 19:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 20:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 21:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 22:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-26 23:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 00:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 01:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 02:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 03:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 04:00:00,0.05,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 05:00:00,0.05,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 06:00:00,0.05,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 07:00:00,0.05,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 08:00:00,0.05,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 09:00:00,0.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 10:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 11:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 12:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 13:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 14:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 15:00:00,0.11,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 16:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 17:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 18:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 19:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 20:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 21:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 22:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-27 23:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 00:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 01:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 02:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 03:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 04:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 05:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 06:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 07:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 08:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 09:00:00,0.12,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 10:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 11:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 12:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 13:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 14:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 15:00:00,0.05,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 16:00:00,0.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 17:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 18:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 19:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 20:00:00,0.14,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 21:00:00,0.12,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 22:00:00,0.11,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-28 23:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 00:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 01:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 02:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 03:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 04:00:00,0.18,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 05:00:00,0.19,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 06:00:00,0.16,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 07:00:00,0.16,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 08:00:00,0.13,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 09:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 10:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 11:00:00,0.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 12:00:00,0.44,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 13:00:00,0.14,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 14:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 15:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 16:00:00,0.13,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 17:00:00,0.09,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 18:00:00,0.08,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 19:00:00,0.19,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 20:00:00,0.13,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 21:00:00,0.19,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 22:00:00,0.25,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-29 23:00:00,0.22,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 00:00:00,0.27,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 01:00:00,0.42,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 02:00:00,0.35,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 03:00:00,0.32,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 04:00:00,0.31,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 05:00:00,0.44,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 06:00:00,0.43,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 07:00:00,0.37,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 08:00:00,0.32,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 09:00:00,0.87,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 10:00:00,1.19,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 11:00:00,0.35,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 12:00:00,0.1,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 13:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 14:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 15:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 16:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 17:00:00,0.07,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 18:00:00,0.83,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 19:00:00,1.46,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 20:00:00,1.4,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 21:00:00,1.64,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 22:00:00,1.83,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-30 23:00:00,1.84,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-10-01 00:00:00,2.06,NEPH,BERESFIELD,151.66099,-32.79677,Lower Hunter,322
2009-09-18 01:00:00,17.3,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 02:00:00,17.6,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 03:00:00,15.3,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 04:00:00,16.9,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 05:00:00,18.2,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 06:00:00,22.1,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 07:00:00,25.9,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 08:00:00,33.5,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 09:00:00,36.3,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 10:00:00,27.7,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 11:00:00,21.3,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 12:00:00,14.7,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 13:00:00,12.7,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 14:00:00,15.1,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 15:00:00,11.2,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 16:00:00,8.2,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 17:00:00,10.6,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 18:00:00,11.7,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 19:00:00,19.9,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 20:00:00,30.9,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 21:00:00,35.5,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 22:00:00,25.0,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-18 23:00:00,19.9,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 00:00:00,19.5,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 01:00:00,18.7,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 02:00:00,18.1,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 03:00:00,18.6,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 04:00:00,20.4,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 05:00:00,22.1,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 06:00:00,24.5,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 07:00:00,28.3,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 08:00:00,32.3,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 09:00:00,36.8,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 10:00:00,24.2,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 11:00:00,21.9,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 12:00:00,13.5,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 13:00:00,7.3,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 14:00:00,9.3,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 15:00:00,5.7,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 16:00:00,8.9,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 17:00:00,10.5,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 18:00:00,17.0,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 19:00:00,32.2,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
2009-09-19 20:00:00,31.0,PM10,TAMWORTH,150.91451,-31.1099,North-west Slopes,340
