,Nordost;CHL_mean,Nordost;CHL_mean_tres_5,Nordost;CHL_standard_deviation,Nordost;CHL_standard_deviation_tres_5,Nordost;CHL_minimum,Nordost;CHL_minimum_tres_5,Nordost;CHL_maximum,Nordost;CHL_maximum_tres_5,Nordost;CHL_median,Nordost;CHL_median_tres_5,Nordost;CHL_percentile_standard_deviation,Nordost;CHL_percentile_standard_deviation_tres_5,Nordost;CHL_percentile_3,Nordost;CHL_percentile_3_tres_5,Nordost;CHL_percentile_97,Nordost;CHL_percentile_97_tres_5,Nordost;CHL_count,Nordost;CHL_count_tres_5,Nordost;CHL,Nordost;CHL_tres_5,Nordost;CHL_error,Nordost;CHL_error_tres_5,Korall;CHL_mean,Korall;CHL_mean_tres_5,Korall;CHL_standard_deviation,Korall;CHL_standard_deviation_tres_5,Korall;CHL_minimum,Korall;CHL_minimum_tres_5,Korall;CHL_maximum,Korall;CHL_maximum_tres_5,Korall;CHL_median,Korall;CHL_median_tres_5,Korall;CHL_percentile_standard_deviation,Korall;CHL_percentile_standard_deviation_tres_5,Korall;CHL_percentile_3,Korall;CHL_percentile_3_tres_5,Korall;CHL_percentile_97,Korall;CHL_percentile_97_tres_5,Korall;CHL_count,Korall;CHL_count_tres_5,Korall;CHL,Korall;CHL_tres_5,Korall;CHL_error,Korall;CHL_error_tres_5,Tasman;CHL_mean,Tasman;CHL_mean_tres_5,Tasman;CHL_standard_deviation,Tasman;CHL_standard_deviation_tres_5,Tasman;CHL_minimum,Tasman;CHL_minimum_tres_5,Tasman;CHL_maximum,Tasman;CHL_maximum_tres_5,Tasman;CHL_median,Tasman;CHL_median_tres_5,Tasman;CHL_percentile_standard_deviation,Tasman;CHL_percentile_standard_deviation_tres_5,Tasman;CHL_percentile_3,Tasman;CHL_percentile_3_tres_5,Tasman;CHL_percentile_97,Tasman;CHL_percentile_97_tres_5,Tasman;CHL_count,Tasman;CHL_count_tres_5,Tasman;CHL,Tasman;CHL_tres_5,Tasman;CHL_error,Tasman;CHL_error_tres_5,Süden;CHL_mean,Süden;CHL_mean_tres_5,Süden;CHL_standard_deviation,Süden;CHL_standard_deviation_tres_5,Süden;CHL_minimum,Süden;CHL_minimum_tres_5,Süden;CHL_maximum,Süden;CHL_maximum_tres_5,Süden;CHL_median,Süden;CHL_median_tres_5,Süden;CHL_percentile_standard_deviation,Süden;CHL_percentile_standard_deviation_tres_5,Süden;CHL_percentile_3,Süden;CHL_percentile_3_tres_5,Süden;CHL_percentile_97,Süden;CHL_percentile_97_tres_5,Süden;CHL_count,Süden;CHL_count_tres_5,Süden;CHL,Süden;CHL_tres_5,Süden;CHL_error,Süden;CHL_error_tres_5,Südozean;CHL_mean,Südozean;CHL_mean_tres_5,Südozean;CHL_standard_deviation,Südozean;CHL_standard_deviation_tres_5,Südozean;CHL_minimum,Südozean;CHL_minimum_tres_5,Südozean;CHL_maximum,Südozean;CHL_maximum_tres_5,Südozean;CHL_median,Südozean;CHL_median_tres_5,Südozean;CHL_percentile_standard_deviation,Südozean;CHL_percentile_standard_deviation_tres_5,Südozean;CHL_percentile_3,Südozean;CHL_percentile_3_tres_5,Südozean;CHL_percentile_97,Südozean;CHL_percentile_97_tres_5,Südozean;CHL_count,Südozean;CHL_count_tres_5,Südozean;CHL,Südozean;CHL_tres_5,Südozean;CHL_error,Südozean;CHL_error_tres_5,Komplette Domäne;CHL_mean,Komplette Domäne;CHL_mean_tres_5,Komplette Domäne;CHL_standard_deviation,Komplette Domäne;CHL_standard_deviation_tres_5,Komplette Domäne;CHL_minimum,Komplette Domäne;CHL_minimum_tres_5,Komplette Domäne;CHL_maximum,Komplette Domäne;CHL_maximum_tres_5,Komplette Domäne;CHL_median,Komplette Domäne;CHL_median_tres_5,Komplette Domäne;CHL_percentile_standard_deviation,Komplette Domäne;CHL_percentile_standard_deviation_tres_5,Komplette Domäne;CHL_percentile_3,Komplette Domäne;CHL_percentile_3_tres_5,Komplette Domäne;CHL_percentile_97,Komplette Domäne;CHL_percentile_97_tres_5,Komplette Domäne;CHL_count,Komplette Domäne;CHL_count_tres_5,Komplette Domäne;CHL,Komplette Domäne;CHL_tres_5,Komplette Domäne;CHL_error,Komplette Domäne;CHL_error_tres_5,time,Nordost;CHL_mean_5,Nordost;CHL_standard_deviation_5,Nordost;CHL_minimum_5,Nordost;CHL_maximum_5,Nordost;CHL_median_5,Nordost;CHL_percentile_standard_deviation_5,Nordost;CHL_percentile_3_5,Nordost;CHL_percentile_97_5,Nordost;CHL_count_5,Korall;CHL_mean_5,Korall;CHL_standard_deviation_5,Korall;CHL_minimum_5,Korall;CHL_maximum_5,Korall;CHL_median_5,Korall;CHL_percentile_standard_deviation_5,Korall;CHL_percentile_3_5,Korall;CHL_percentile_97_5,Korall;CHL_count_5,Tasman;CHL_mean_5,Tasman;CHL_standard_deviation_5,Tasman;CHL_minimum_5,Tasman;CHL_maximum_5,Tasman;CHL_median_5,Tasman;CHL_percentile_standard_deviation_5,Tasman;CHL_percentile_3_5,Tasman;CHL_percentile_97_5,Tasman;CHL_count_5,Süden;CHL_mean_5,Süden;CHL_standard_deviation_5,Süden;CHL_minimum_5,Süden;CHL_maximum_5,Süden;CHL_median_5,Süden;CHL_percentile_standard_deviation_5,Süden;CHL_percentile_3_5,Süden;CHL_percentile_97_5,Süden;CHL_count_5,Südozean;CHL_mean_5,Südozean;CHL_standard_deviation_5,Südozean;CHL_minimum_5,Südozean;CHL_maximum_5,Südozean;CHL_median_5,Südozean;CHL_percentile_standard_deviation_5,Südozean;CHL_percentile_3_5,Südozean;CHL_percentile_97_5,Südozean;CHL_count_5,Komplette Domäne;CHL_mean_5,Komplette Domäne;CHL_standard_deviation_5,Komplette Domäne;CHL_minimum_5,Komplette Domäne;CHL_maximum_5,Komplette Domäne;CHL_median_5,Komplette Domäne;CHL_percentile_standard_deviation_5,Komplette Domäne;CHL_percentile_3_5,Komplette Domäne;CHL_percentile_97_5,Komplette Domäne;CHL_count_5,Nordost;CHL_5,Nordost;CHL_error_5,Korall;CHL_5,Korall;CHL_error_5,Tasman;CHL_5,Tasman;CHL_error_5,Süden;CHL_5,Süden;CHL_error_5,Südozean;CHL_5,Südozean;CHL_error_5,Komplette Domäne;CHL_5,Komplette Domäne;CHL_error_5
112,0.20516561,,0.08399742,,0.10354941,,0.6726265,,0.20044005,,0.06292383,,0.12559734,,0.40562698,,174.31778,,0.21027881,,0.07339764595031738,,0.105894186,,0.03851121,,0.058255628,,0.3132754,,0.10405102,,0.02868567,,0.06837703,,0.19231066,,137.76382,,0.10623946,,0.03999767065048218,,0.3019076,,0.2169858,,0.13064443,,1.6371166,,0.28413698,,0.14066151,,0.15792122,,0.8355851,,137.61,,0.36607426,,0.11518704414367675,,0.17713308,,0.062453248,,0.0959253,,0.48497856,,0.17307703,,0.046161946,,0.11543354,,0.33020616,,121.29336,,0.16511492,,0.05732382774353027,,0.15239084,,0.040609512,,0.08921002,,0.33217362,,0.15211004,,0.03343123,,0.103628166,,0.23749883,,87.14299,,0.15875931,,0.06100071907043457,,0.17669357,,0.0781402,,0.09211676,,0.6116774,,0.17224988,,0.05545549,,0.10925255,,0.36052078,,117.35272,,0.19091776,,0.0694902229309082,,2009-09-21,0.2104482650756836,0.08686242997646332,0.10590001940727234,0.6936080455780029,0.2054872065782547,0.06495396047830582,0.12856094539165497,0.4180673360824585,175.43319702148438,0.14859850704669952,0.07451654225587845,0.07604644447565079,0.6400666236877441,0.14565791189670563,0.04408109560608864,0.09245755523443222,0.3089371919631958,171.389404296875,0.2693101465702057,0.19468197226524353,0.12441300600767136,1.5315754413604736,0.2530571222305298,0.11781462281942368,0.1488989293575287,0.7693382501602173,158.50942993164062,0.3171394169330597,0.23300328850746155,0.1511501967906952,1.6721792221069336,0.31763389706611633,0.10371780395507812,0.18919792771339417,0.9199830889701843,162.68948364257812,,,,,,,,,,0.20275716483592987,0.10265666991472244,0.10063142329454422,0.8241838812828064,0.1970890313386917,0.06692013889551163,0.12211671471595764,0.4488540589809418,171.43545532226562,0.21304351091384888,0.07435838130703815,0.15922215580940247,0.05565820295453364,0.20140595734119415,0.06526781072977883,0.3019971549510956,0.10720364459901248,,,0.19770778715610504,0.06841143913722192
113,0.20417699,,0.0822126,,0.103527725,,0.6545085,,0.19944847,,0.06258931,,0.12514481,,0.40085772,,172.9721,,0.22057566,,0.075344877243042,,0.10524705,,0.038246512,,0.05784386,,0.31092528,,0.10342967,,0.028467316,,0.06798715,,0.19195718,,136.93655,,0.11215877,,0.042412943840026855,,0.30363956,,0.2172298,,0.13141304,,1.6356345,,0.2862786,,0.14134118,,0.15845257,,0.83994216,,137.27312,,0.3576502,,0.1208246898651123,,0.17804115,,0.06495442,,0.09662757,,0.50668865,,0.17337717,,0.04732206,,0.11583175,,0.33902538,,122.944084,,0.16626965,,0.05715392112731934,,0.152828,,0.04094521,,0.08866966,,0.33416203,,0.1525053,,0.033776544,,0.10350101,,0.23908633,,88.5582,,0.15578648,,0.06019562244415283,,0.17696454,,0.0782694,,0.09197966,,0.611335,,0.17247553,,0.0557475,,0.10916768,,0.36222008,,118.07146,,0.1886621,,0.06912616729736328,,2009-09-22,0.20949557423591614,0.08490350842475891,0.10583657771348953,0.6731482148170471,0.20458979904651642,0.064557284116745,0.12805892527103424,0.413238525390625,174.18345642089844,0.14735163748264313,0.07386435568332672,0.07537733763456345,0.6331362724304199,0.14448454976081848,0.04367334768176079,0.091587133705616,0.31019333004951477,169.60076904296875,0.26916584372520447,0.19689945876598358,0.12438937276601791,1.5404627323150635,0.25259560346603394,0.11971217393875122,0.1486518234014511,0.7819802165031433,157.85891723632812,0.31739187240600586,0.2360421121120453,0.15047572553157806,1.6691949367523193,0.3172664940357208,0.105008065700531,0.19011077284812927,1.0095429420471191,164.45010375976562,,,,,,,,,,0.2018636018037796,0.1018451601266861,0.10036265850067139,0.8125357031822205,0.19618260860443115,0.06688898801803589,0.12158294767141342,0.45156487822532654,170.2024688720703,0.222177654504776,0.0765486451752679,0.19051416218280792,0.06890669423354154,0.20435459911823273,0.07443199836774568,0.3610680103302002,0.1221435571197253,,,0.2146691232919693,0.07563942847703914
114,0.20330924,,0.081089474,,0.103465825,,0.64305764,,0.19877532,,0.062073022,,0.124816194,,0.39681473,,172.03085,,0.23121674,,0.07774194717407226,,0.10455986,,0.038554195,,0.057390705,,0.31167793,,0.102739185,,0.028453024,,0.06733758,,0.19179888,,136.3108,,0.11142707,,0.04201591968536377,,0.30600736,,0.21704592,,0.1315606,,1.6311036,,0.2889546,,0.14258647,,0.15901221,,0.84567225,,136.69109,,0.34430954,,0.1229462718963623,,0.1777698,,0.06579893,,0.09669847,,0.5072095,,0.17285646,,0.04760625,,0.11561973,,0.34109634,,123.36683,,0.1675856,,0.05522840976715088,,0.1530581,,0.041280124,,0.08778665,,0.3353222,,0.15274383,,0.033917252,,0.103167005,,0.24040604,,87.946846,,0.15585107,,0.06066694736480713,,0.17706938,,0.078278385,,0.0916418,,0.6084949,,0.17261338,,0.05590614,,0.10892001,,0.36294296,,117.40763,,0.18964893,,0.06959455966949463,,2009-09-23,0.2086445689201355,0.0836673378944397,0.10579837113618851,0.660872757434845,0.20399747788906097,0.06405816972255707,0.127725750207901,0.4088451862335205,173.3282470703125,0.1462053805589676,0.07547404617071152,0.0747806578874588,0.6430104374885559,0.1433442085981369,0.04369696229696274,0.09043129533529282,0.31148630380630493,169.1973876953125,0.2692510783672333,0.2055462896823883,0.12329220771789551,1.657268762588501,0.2521243691444397,0.12044932693243027,0.1479763686656952,0.7942397594451904,157.400634765625,0.31432414054870605,0.2534005045890808,0.14984187483787537,1.6545867919921875,0.31393516063690186,0.10234178602695465,0.18867036700248718,1.0676124095916748,164.9845733642578,,,,,,,,,,0.2009701132774353,0.10348160564899445,0.09998570382595062,0.8245826959609985,0.19534027576446533,0.06664569675922394,0.12090761959552765,0.4533694088459015,169.5905303955078,0.23675352334976196,0.08013755984641194,0.1960144191980362,0.07112297181089389,0.26697060465812683,0.09499530546234951,0.3532561957836151,0.11169634422522108,,,0.23213157057762146,0.08070826961134912
115,0.2023744,,0.07972691,,0.10326843,,0.6314457,,0.19776723,,0.06137131,,0.124563396,,0.39429575,,170.48561,,0.23492472,,0.08053014755249023,,0.10392205,,0.038515013,,0.057170384,,0.31050575,,0.10214707,,0.028456148,,0.06689773,,0.1922214,,135.90355,,0.11986342,,0.04634432315826416,,0.30671018,,0.21505551,,0.13206704,,1.608252,,0.28996164,,0.14232166,,0.1594595,,0.84262854,,136.0582,,0.31873173,,0.1106918716430664,,0.1778534,,0.065740705,,0.09722427,,0.5064187,,0.1727053,,0.04774371,,0.115996346,,0.34133315,,122.29656,,0.16539589,,0.05465685844421387,,0.15350035,,0.041880563,,0.08784553,,0.34037673,,0.15325429,,0.034245014,,0.10316938,,0.24128589,,87.882095,,0.15653753,,0.06256299018859864,,0.1771238,,0.077796094,,0.09176283,,0.6026155,,0.1726988,,0.055888105,,0.10893831,,0.3623821,,116.875,,0.18608546,,0.06895596504211426,,2009-09-24,0.20772244036197662,0.08240707963705063,0.1055833175778389,0.651675283908844,0.20302815735340118,0.06329270452260971,0.12750403583049774,0.4063055217266083,171.72836303710938,0.14532171189785004,0.075846366584301,0.07471045106649399,0.6415631175041199,0.1425090879201889,0.04423094540834427,0.08984291553497314,0.31613123416900635,169.2073211669922,0.2705395519733429,0.20230932533740997,0.12455488741397858,1.5725090503692627,0.25330036878585815,0.1208406463265419,0.14851568639278412,0.7907769680023193,155.81890869140625,0.3115262985229492,0.2520022988319397,0.14855605363845825,1.6296827793121338,0.3110013008117676,0.10261376947164536,0.18695193529129028,1.0615079402923584,165.46080017089844,,,,,,,,,,0.20029424130916595,0.10245990008115768,0.09997890889644623,0.8070386052131653,0.19463525712490082,0.0664793998003006,0.12062231451272964,0.45282962918281555,168.56883239746094,0.241247296333313,0.08327850337862401,0.2441721260547638,0.09151524600622338,0.29798731207847595,0.09381221317560176,0.37473008036613464,0.12359359792743589,,,0.2544679045677185,0.08901725949837555
116,0.20176393,,0.07998556,,0.1033747,,0.6322065,,0.19717361,,0.061286196,,0.124305025,,0.39445832,,170.0298,,0.2298578,,0.08165380477905274,,0.10320002,,0.03835985,,0.05676044,,0.30855837,,0.10148352,,0.028037172,,0.06645734,,0.19066812,,135.37994,,0.12577185,,0.04937911033630371,,0.30683094,,0.21258807,,0.13268593,,1.5926878,,0.29045406,,0.14166167,,0.15993273,,0.8309365,,136.53278,,0.3166804,,0.10536325454711915,,0.17786397,,0.06628897,,0.09673196,,0.5050997,,0.17266773,,0.04840531,,0.115766264,,0.34395248,,121.39555,,0.16242784,,0.056441059112548826,,0.15410066,,0.041649304,,0.08838181,,0.33731872,,0.15383482,,0.034115516,,0.10362976,,0.24159594,,87.901405,,0.15196948,,0.06153800487518311,,0.17722867,,0.07745318,,0.09189631,,0.5983691,,0.17283809,,0.055881824,,0.10902892,,0.3611472,,116.71339,,0.18557192,,0.07001302242279053,,2009-09-25,0.2070777714252472,0.08273734897375107,0.10568057745695114,0.652042806148529,0.20240305364131927,0.063246950507164,0.12718535959720612,0.4067036807537079,171.2435302734375,0.14405936002731323,0.07573409378528595,0.07430779188871384,0.6391636729240417,0.14143943786621094,0.043002910912036896,0.08929021656513214,0.31294748187065125,167.5854949951172,0.2690640985965729,0.20070604979991913,0.12401225417852402,1.5770833492279053,0.2519146800041199,0.11920447647571564,0.14823228120803833,0.7632046937942505,154.28179931640625,0.30979621410369873,0.25887930393218994,0.14680297672748566,1.638650894165039,0.30908745527267456,0.10225208103656769,0.18603628873825073,1.1232259273529053,164.2803192138672,,,,,,,,,,0.19930621981620789,0.10261683166027069,0.0997689887881279,0.8074076771736145,0.19372344017028809,0.06583745032548904,0.12021447718143463,0.4504457414150238,167.56166076660156,0.23340250551700592,0.08357976655432424,0.25962090492248535,0.09781161933870862,0.3460807800292969,0.10460690406813228,0.36767899990081787,0.1326553639532449,,,0.2615116238594055,0.09322032861808793
117,0.20126563,,0.079371035,,0.102919236,,0.6261268,,0.19661234,,0.060957972,,0.12404156,,0.39222762,,169.04373,,0.23002103,,0.08148377418518066,,0.10236178,,0.03772611,,0.05633907,,0.30421245,,0.100679144,,0.027846344,,0.06581136,,0.18662435,,134.16412,,0.1266812,,0.05037418842315674,,0.30766636,,0.2106363,,0.13314523,,1.5797144,,0.2911335,,0.14093252,,0.16105047,,0.8270335,,136.54016,,0.3374718,,0.112145357131958,,0.17749937,,0.06665761,,0.09668437,,0.50542396,,0.17209537,,0.048836578,,0.11542792,,0.3441941,,120.647575,,0.15952487,,0.05748511791229248,,0.1542541,,0.041497335,,0.08842698,,0.3369732,,0.15401794,,0.033995558,,0.103881836,,0.24136953,,88.736916,,0.15611942,,0.06414379119873047,,0.17725518,,0.07713872,,0.09191261,,0.59538037,,0.17280567,,0.05583126,,0.10910235,,0.36012024,,116.43108,,0.18633951,,0.07121625423431396,,2009-09-26,0.20658184587955475,0.08213689178228378,0.10521344095468521,0.6459664106369019,0.20181885361671448,0.06299193948507309,0.12690821290016174,0.4045296013355255,170.2955322265625,0.14246101677417755,0.07377437502145767,0.07361027598381042,0.6276376843452454,0.13992361724376678,0.042718980461359024,0.08816161006689072,0.29879844188690186,166.9119110107422,0.2675468623638153,0.1956486850976944,0.12296294420957565,1.5446304082870483,0.2502653896808624,0.11729739606380463,0.14822925627231598,0.7426494359970093,154.44569396972656,0.30813002586364746,0.26753678917884827,0.14685791730880737,1.620547890663147,0.3067777156829834,0.11104379594326019,0.18448515236377716,1.1178433895111084,161.3861846923828,,,,,,,,,,0.1982865035533905,0.10130852460861206,0.0991690456867218,0.7956389784812927,0.19264374673366547,0.06566325575113297,0.11966384202241898,0.4419250786304474,166.78260803222656,0.23225454986095428,0.08361619189123644,0.2617095410823822,0.10356950627756305,0.41512495279312134,0.13521542810606887,0.3669619560241699,0.11581570408998232,,,0.27089226245880127,0.09888038797365879
118,0.20095599,,0.079183996,,0.102878,,0.61862814,,0.19626649,,0.060973987,,0.12392292,,0.3930769,,168.60095,,0.2312688,,0.08361120223999023,,0.10164011,,0.0375154,,0.055840414,,0.30064207,,0.1000155,,0.027723387,,0.06527972,,0.18625355,,133.65346,,0.124476135,,0.049456853866577145,,0.309032,,0.2117648,,0.13315678,,1.5816575,,0.29243362,,0.14225137,,0.16111735,,0.831584,,135.62486,,0.34171337,,0.11397610664367676,,0.17705366,,0.06689214,,0.09651142,,0.5046226,,0.1716405,,0.049315564,,0.115278564,,0.34336913,,120.861336,,0.15798584,,0.05715657711029053,,0.15427141,,0.041361466,,0.088457815,,0.33543485,,0.15405102,,0.033953097,,0.10398854,,0.24059422,,88.998215,,0.15440536,,0.06354522705078125,,0.17733155,,0.077484846,,0.0917883,,0.5957876,,0.17288,,0.056163732,,0.10898114,,0.3606246,,116.150536,,0.18660828,,0.07085205554962158,,2009-09-27,0.20634157955646515,0.08205030113458633,0.1052660346031189,0.6395637392997742,0.2015427201986313,0.06308049708604813,0.12683701515197754,0.40565216541290283,169.65562438964844,0.14166314899921417,0.07349702715873718,0.0731048732995987,0.6219781041145325,0.1392003893852234,0.04254082962870598,0.08767677843570709,0.3003482222557068,165.53060913085938,0.26764628291130066,0.1928458958864212,0.12202970683574677,1.5182291269302368,0.2507118284702301,0.11694218963384628,0.1478109508752823,0.735757052898407,153.05641174316406,0.3058515191078186,0.26923781633377075,0.14525392651557922,1.6181447505950928,0.3046491742134094,0.12137337774038315,0.18288564682006836,1.0929228067398071,158.9647216796875,,,,,,,,,,0.19784709811210632,0.10085654258728027,0.09885618090629578,0.786900520324707,0.19226129353046417,0.06596314162015915,0.11936326324939728,0.441194087266922,165.7475128173828,0.2360450178384781,0.08686039572516392,0.25014370679855347,0.10010519384513827,0.48874902725219727,0.16700441500506713,0.3129122257232666,0.10327400963170476,,,0.27732521295547485,0.10349477473845355
119,0.20069641,,0.07893521,,0.10333738,,0.623044,,0.19582567,,0.060691446,,0.124102354,,0.39093566,,168.67395,,0.23516169,,0.084300537109375,,0.10088112,,0.037293322,,0.055144746,,0.2987898,,0.09924742,,0.027899336,,0.064625435,,0.18463928,,133.33571,,0.11244827,,0.044433698654174805,,0.31005505,,0.21091372,,0.13323006,,1.562516,,0.29353023,,0.14335787,,0.16102533,,0.83110857,,134.45042,,0.3439861,,0.11001204490661622,,0.1769061,,0.06683493,,0.09664749,,0.50546,,0.17153686,,0.04887084,,0.115023054,,0.34363312,,121.702484,,0.16273208,,0.057013506889343264,,0.15416071,,0.041160256,,0.08848737,,0.33315426,,0.15398267,,0.033972453,,0.10392623,,0.23899221,,89.24533,,0.14891769,,0.06027926921844482,,0.17734556,,0.077284284,,0.09177543,,0.59297085,,0.1729198,,0.05632172,,0.108851075,,0.35963053,,116.07089,,0.18232392,,0.06824782848358155,,2009-09-28,0.20617824792861938,0.08191029727458954,0.10581701248884201,0.6447428464889526,0.20114290714263916,0.06283695250749588,0.12708361446857452,0.40400174260139465,169.5386962890625,0.14047275483608246,0.07292376458644867,0.07180530577898026,0.6177510619163513,0.1380116492509842,0.04368693754076958,0.08642451465129852,0.29625204205513,163.85035705566406,0.2650569677352905,0.1864873617887497,0.12156032770872116,1.4473602771759033,0.24845711886882782,0.11508306115865707,0.14690309762954712,0.7326542139053345,149.96817016601562,0.30557313561439514,0.2760060429573059,0.14855539798736572,1.6005923748016357,0.3050323724746704,0.12232773005962372,0.18213395774364471,1.134413480758667,161.987060546875,,,,,,,,,,0.1970299929380417,0.09997861087322235,0.09878523647785187,0.77805495262146,0.19139066338539124,0.0659773051738739,0.11894995719194412,0.4400765597820282,164.84796142578125,0.2427665740251541,0.08790814499923841,0.20251193642616272,0.07826261598672091,0.3556584417819977,0.11781264574327224,0.3383224606513977,0.11901639636706932,,,0.24876081943511963,0.09084624723347588
120,0.20029068,,0.078813635,,0.10391796,,0.6232203,,0.19533564,,0.06069065,,0.12399866,,0.3879335,,167.24942,,0.22288463,,0.079517183303833,,0.10016218,,0.037149973,,0.054601178,,0.298587,,0.098541334,,0.027791144,,0.064045094,,0.18330106,,133.26813,,0.11672001,,0.046415796279907225,,0.3102812,,0.2095189,,0.13348854,,1.5473561,,0.29382363,,0.14342096,,0.16135421,,0.8308608,,134.68066,,0.40509555,,0.12872238159179689,,0.17722425,,0.066997446,,0.09624163,,0.50323236,,0.17213008,,0.0497048,,0.114639476,,0.3444214,,123.50694,,0.16403593,,0.05672337055206299,,0.15406929,,0.041486286,,0.088528916,,0.33726102,,0.15377931,,0.033939984,,0.10394642,,0.24004126,,89.392876,,0.14493327,,0.058399472236633304,,0.17738469,,0.07732046,,0.09171575,,0.59117913,,0.1730103,,0.056637965,,0.10874698,,0.3603001,,116.411354,,0.19115385,,0.07170978546142578,,2009-09-29,0.2058923989534378,0.08194439113140106,0.10651487857103348,0.6468966007232666,0.2007535696029663,0.0629090964794159,0.12699346244335175,0.40135273337364197,168.19900512695312,0.13977311551570892,0.0730176568031311,0.07135873287916183,0.6196612119674683,0.13721516728401184,0.04395494982600212,0.08579146862030029,0.29586777091026306,161.522705078125,0.26372382044792175,0.18458455801010132,0.1213756576180458,1.431328296661377,0.2474512904882431,0.11386805027723312,0.14605595171451569,0.7273854613304138,147.91317749023438,0.3052145540714264,0.2778685688972473,0.15021947026252747,1.594114899635315,0.30425411462783813,0.13972407579421997,0.18182720243930817,1.1335645914077759,161.50625610351562,,,,,,,,,,0.19647036492824554,0.09983261674642563,0.0990389883518219,0.7773718237876892,0.1907770037651062,0.0665368139743805,0.1185799390077591,0.43784400820732117,163.1320343017578,0.23180381953716278,0.08331657665684475,0.2162528932094574,0.0791980437247355,0.6255548000335693,0.20453759645934042,0.3519684672355652,0.13309922069458935,,,0.2843971252441406,0.10176053175862762
121,0.19986585,,0.07891944,,0.10347494,,0.6212557,,0.1949057,,0.06074667,,0.123556785,,0.38817418,,166.45984,,0.22183122,,0.07890949249267579,,0.099272884,,0.03661021,,0.053970847,,0.29047754,,0.09765019,,0.027699523,,0.06336296,,0.18346258,,132.3361,,0.10223319,,0.04041409492492676,,0.31014687,,0.20868884,,0.13311173,,1.5307935,,0.2935363,,0.14406107,,0.16083033,,0.8342278,,135.87984,,0.39628637,,0.12314306259155273,,0.17749582,,0.06659266,,0.09605394,,0.49894282,,0.17277795,,0.049737267,,0.11446418,,0.34352523,,123.52416,,0.1633816,,0.05538792610168457,,0.15426105,,0.041754037,,0.08873549,,0.34170866,,0.15385388,,0.03392254,,0.10411787,,0.24099614,,90.696686,,0.14446196,,0.05750950813293457,,0.17724012,,0.077022925,,0.0915646,,0.58734447,,0.17286737,,0.056724194,,0.10853527,,0.36070538,,116.774216,,0.18654008,,0.0692349100112915,,2009-09-30,0.20551279187202454,0.08231774717569351,0.10610663145780563,0.6479328870773315,0.2003106027841568,0.06306726485490799,0.12659740447998047,0.40208396315574646,167.19761657714844,0.13847588002681732,0.07124042510986328,0.07018490880727768,0.5873143672943115,0.13588181138038635,0.04425864666700363,0.08448093384504318,0.3000243306159973,159.9816436767578,0.26139986515045166,0.18553103506565094,0.11989562958478928,1.4083205461502075,0.24525637924671173,0.11391568928956985,0.1437000185251236,0.7429874539375305,148.3799591064453,0.3041954040527344,0.2753823399543762,0.14899656176567078,1.5943013429641724,0.3045552968978882,0.14073646068572998,0.18056324124336243,1.1303491592407227,160.5168914794922,,,,,,,,,,0.19551827013492584,0.09951144456863403,0.09821785986423492,0.7646773457527161,0.1898440420627594,0.06675516813993454,0.11760235577821732,0.4415232241153717,162.160888671875,0.22977635264396667,0.08204401754236415,0.16263432800769806,0.058148571854712824,0.4254548251628876,0.1340124028486997,0.31975439190864563,0.1250000793349318,,,0.23836874961853027,0.08407015849392337
122,0.19947833,,0.0790514,,0.103755236,,0.621835,,0.19434498,,0.060797747,,0.12341867,,0.39043882,,164.99153,,0.22029305,,0.07791303634643555,,0.098198496,,0.035665553,,0.053382594,,0.28322122,,0.09667314,,0.027239515,,0.06254057,,0.1803446,,131.29417,,0.10360193,,0.04143857479095459,,0.30920774,,0.2052255,,0.13275796,,1.4932626,,0.2925163,,0.14335194,,0.160632,,0.8266294,,134.56944,,0.51054233,,0.1669087028503418,,0.1777654,,0.06719233,,0.095043376,,0.50192726,,0.17319445,,0.050467793,,0.1138444,,0.34473783,,122.94702,,0.15999004,,0.054153342247009274,,0.15445738,,0.0423581,,0.08878231,,0.34759912,,0.15404756,,0.03416585,,0.10399152,,0.24257472,,91.29788,,0.14867224,,0.05710248470306396,,0.17695937,,0.076469965,,0.091240324,,0.58150584,,0.17263661,,0.05674219,,0.10816728,,0.35960996,,116.43185,,0.20463662,,0.0753869915008545,,2009-10-01,0.20526716113090515,0.08259168267250061,0.10645247995853424,0.6487454771995544,0.19986772537231445,0.06326191127300262,0.12653854489326477,0.4052888751029968,165.66221618652344,0.13690096139907837,0.06846858561038971,0.06867146492004395,0.5680135488510132,0.13463550806045532,0.04334225878119469,0.08302462846040726,0.2912759780883789,160.86614990234375,0.2592403292655945,0.1835322380065918,0.11964547634124756,1.3923671245574951,0.2433953881263733,0.11302091926336288,0.1424395591020584,0.7363632321357727,146.51043701171875,0.3031730651855469,0.27946871519088745,0.14719876646995544,1.613615870475769,0.30261141061782837,0.14625003933906555,0.17982256412506104,1.1402541399002075,160.12762451171875,,,,,,,,,,0.19457069039344788,0.09865670651197433,0.09782692044973373,0.7575674057006836,0.18890579044818878,0.06663896888494492,0.11691990494728088,0.43988925218582153,161.3772735595703,0.2267725169658661,0.08085813439570642,0.1733272522687912,0.06354765501712052,0.49773266911506653,0.1671309686568111,0.3125545382499695,0.10805277367328472,,,0.24969547986984253,0.08902262419084081
